,B (DDM),v (DDM),x0 (DDM),sz (DDM),k,z,a/B,x0,sz
0,0.2,0.2,0.0,0.0,9.936680242034036,-0.9588003309080022,0.19873110243646064,0.11764133255385478,0.009585651387781224
1,0.2484848484848485,0.2,0.0,0.0,9.988780812754513,-0.9893876625427253,0.2618407978823587,0.065185806771199,0.053230112398877205
2,0.296969696969697,0.2,0.0,0.0,9.11089394191252,-0.25356433838626397,0.5910000154065823,0.04150894898734481,0.6732781528914671
3,0.34545454545454546,0.2,0.0,0.0,9.812496661748117,-0.8364455410975157,0.3545584512660187,-0.059190809994834837,0.1762867760814666
4,0.3939393939393939,0.2,0.0,0.0,7.723263820436901,-0.226788241271222,0.5830000007147594,0.02815671650744367,0.32620655992327685
5,0.44242424242424244,0.2,0.0,0.0,5.821938237695856,-0.3813789063448442,0.6150000024450226,-0.024155420948535733,0.3440093033708356
6,0.4909090909090909,0.2,0.0,0.0,5.120453836860455,-0.6077703107442899,0.6399999182026789,-0.23320848400551764,0.2073177133714681
7,0.5393939393939394,0.2,0.0,0.0,3.927993404671473,-0.6654869981492604,0.6380000039899785,-0.15066888137199963,0.34278256113783456
8,0.5878787878787879,0.2,0.0,0.0,4.110210737454394,-0.6939439797145539,0.6510000379963604,-0.2346309297355501,0.08113280072556517
9,0.6363636363636364,0.2,0.0,0.0,1.6580978359280483,-0.8724943088436665,0.9169999986124733,-0.1995648719906422,0.3703598901091354
10,0.6848484848484848,0.2,0.0,0.0,1.314151751967764,-0.9872502330840803,0.9399999744620597,-0.19940807257233972,0.3717275200838024
11,0.7333333333333334,0.2,0.0,0.0,2.4085697790925376,-0.8565642434668841,0.8027355249549293,-0.3843546090761931,0.00734449755066624
12,0.7818181818181817,0.2,0.0,0.0,1.4258091610508217,-0.999394761357445,0.9865777023679541,-0.3354244392115666,0.27338342031909435
13,0.8303030303030303,0.2,0.0,0.0,1.137164679135453,-0.48991912878742816,1.332343270583097,-0.21520077295338325,0.028128625738258917
14,0.8787878787878789,0.2,0.0,0.0,1.083571228060912,-0.7044891439976104,1.3489999941256905,-0.42869304233501415,0.010871760823491394
15,0.9272727272727272,0.2,0.0,0.0,1.0922326876239303,-0.6845252674976061,1.270999983054694,-0.33797504505219533,0.023597708959313568
16,0.9757575757575758,0.2,0.0,0.0,0.10068616787878515,-0.9173738499621782,3.7509876993053983,-0.14390971215726456,0.3513314143845587
17,1.0242424242424242,0.2,0.0,0.0,0.10015940010986935,-0.9720205308151214,4.6977779393664605,-0.6293694800354728,0.2612713821378987
18,1.0727272727272728,0.2,0.0,0.0,0.10000060015732526,-0.9873992598732284,3.805999569204856,-0.34724829560687465,0.33670669378390516
19,1.1212121212121213,0.2,0.0,0.0,0.10084598984585202,-0.9269229501615796,4.008987866178863,-0.41229622527419574,0.2709021172732098
20,1.1696969696969697,0.2,0.0,0.0,0.3384984926926151,-0.9913854515744223,1.8709390314403964,-0.32712496361297183,0.17459432091968607
21,1.218181818181818,0.2,0.0,0.0,0.10000160405132341,-0.9539895012019043,3.311694035844488,-0.04046252461221067,0.34000179060956337
22,1.2666666666666666,0.2,0.0,0.0,0.10033354098768622,-0.9826140893620685,3.6629999902173314,-0.32633894982280165,0.29444598132587374
23,1.3151515151515152,0.2,0.0,0.0,0.1,-0.9794470519624519,4.731999970226475,-0.7231007369801655,0.012036627654016696
24,1.3636363636363635,0.2,0.0,0.0,0.1600025413545695,0.17106970691638207,5.0,0.19245435288376544,0.0037723790972052917
25,1.412121212121212,0.2,0.0,0.0,0.1000738161344934,-0.995862765799757,4.747920904347712,-0.7165266241245989,0.0023354658892245084
26,1.4606060606060605,0.2,0.0,0.0,0.10003645480519374,-0.9731767498747459,4.343957183163631,-0.6885891449025991,-0.0005034123623606224
27,1.509090909090909,0.2,0.0,0.0,1.6702354918575901,0.3549774420867706,3.062200352142046,-0.16265802235650417,-0.7939964929604235
28,1.5575757575757576,0.2,0.0,0.0,6.319589293410734,0.878368986632238,4.316993632375466,-0.4317033006777333,-0.009153197786799905
29,1.606060606060606,0.2,0.0,0.0,0.37795668779144354,-0.5783442320374066,3.483687837917955,-0.1269334769801006,-0.3508206249066559
30,1.6545454545454545,0.2,0.0,0.0,6.792164939238009,0.8445798789056183,2.086979416106183,-0.31669075510547506,0.924760153710966
31,1.703030303030303,0.2,0.0,0.0,1.0722713843767955,0.42244580474673565,1.8452535063153341,-0.8613435351797887,-0.8005646827710657
32,1.7515151515151515,0.2,0.0,0.0,0.10007613898847101,-0.990120013544319,4.587880874663228,-0.6986486189386865,0.0042477538162661865
33,1.8,0.2,0.0,0.0,6.494870457046708,-0.6769347865465682,0.7193678504600007,0.9170551438469514,-0.6298918427433751
34,1.8484848484848484,0.2,0.0,0.0,5.133814370876369,-0.7241098456427737,3.8186567119013484,-0.34289945666389654,-0.6572008616618072
35,1.896969696969697,0.2,0.0,0.0,4.934057718449514,-0.369329696746868,0.3692764707244889,-0.37426359472798976,0.4904997210478341
36,1.9454545454545453,0.2,0.0,0.0,4.365578562270011,0.4753121810199197,4.222782656532445,0.6074649424692931,0.19039636622647094
37,1.993939393939394,0.2,0.0,0.0,5.3106283722760725,0.17724524586292079,0.5669005228321609,-0.7248692633450982,0.1859553883836771
38,2.0424242424242425,0.2,0.0,0.0,9.128758650046574,0.7539498498593853,0.8505939005035881,-0.138872251170852,-0.7211369651777646
39,2.090909090909091,0.2,0.0,0.0,4.332319044655372,-0.09349239628903794,0.22399909008067187,0.7621594736496149,-0.668163654363818
40,2.1393939393939396,0.2,0.0,0.0,6.427589229474545,0.5346827796152414,4.417984798204186,-0.5084300155651407,0.6625318217572991
41,2.187878787878788,0.2,0.0,0.0,7.01057922079388,0.4190955021903122,4.626343503666652,0.6508470843682899,-0.6148896935528735
42,2.2363636363636363,0.2,0.0,0.0,5.167240514201035,-0.12844420856152916,3.6972817180579316,0.7232627732141168,-0.715829754925858
43,2.284848484848485,0.2,0.0,0.0,0.45819179085028594,0.8325947272107541,2.262042711549128,-0.7483834607289174,-0.5263700070772701
44,2.3333333333333335,0.2,0.0,0.0,8.158948569417946,-0.41840017347043945,1.8839390260760913,0.9686118177400442,0.036039151939219805
45,2.381818181818182,0.2,0.0,0.0,0.3551800489068304,0.7813610434588951,3.917102802195277,-0.519304865057879,0.7153097363603644
46,2.4303030303030306,0.2,0.0,0.0,5.046882327666921,0.22954291079940403,3.8543136249851777,0.43073703729344825,-0.6106415332870484
47,2.478787878787879,0.2,0.0,0.0,6.4942761027555225,0.014340580238139111,1.4579359370558667,0.8249779632819614,-0.17194015201064083
48,2.5272727272727273,0.2,0.0,0.0,5.789298249084469,-0.7929757470712941,4.225883528874207,-0.16921151823085756,0.5537759324282217
49,2.575757575757576,0.2,0.0,0.0,3.0703346904746103,0.20567144213047217,0.16315966245895597,-0.2121563375935348,-0.6902864501989302
50,2.6242424242424245,0.2,0.0,0.0,2.0125364095571725,0.7325424982062287,2.6983738548278846,0.9329461254268421,-0.15749181429023085
51,2.672727272727273,0.2,0.0,0.0,2.3049040829842915,-0.5933560017049364,1.1281613639428025,0.42227782697293037,-0.7773566063508925
52,2.721212121212121,0.2,0.0,0.0,8.768765617090466,-0.2903927687382978,4.683201835199901,-0.5710845328040017,0.5090039795420678
53,2.76969696969697,0.2,0.0,0.0,2.4445540778418713,0.7485565238509881,1.30286456152392,0.5604740140884248,0.47461756933554966
54,2.8181818181818183,0.2,0.0,0.0,2.1113627798342423,0.11720049818159173,2.2502738005383076,0.9657727884713219,-0.8227318415180445
55,2.8666666666666667,0.2,0.0,0.0,8.38386465879779,-0.9438691735157518,3.376414080903842,0.2545869959956648,0.46071470601969455
56,2.9151515151515155,0.2,0.0,0.0,5.313506400020605,-0.8434086005707848,2.1609174660248716,-0.7015787517822043,0.5265746533072599
57,2.963636363636364,0.2,0.0,0.0,2.443396646866674,0.7532401455031734,4.026844735066464,0.6117726178642473,0.34282001015337027
58,3.012121212121212,0.2,0.0,0.0,5.759166002224614,-0.6220713609610757,4.430730673965782,0.14751665779362555,0.49254395884604296
59,3.060606060606061,0.2,0.0,0.0,0.7924390268034784,-0.8487368502076761,0.5499645871104213,-0.0650277009433422,0.4809516360569852
60,3.1090909090909093,0.2,0.0,0.0,6.605683896439132,0.4942543898276579,4.040922982177316,0.2761888626061999,0.48666388992945575
61,3.1575757575757577,0.2,0.0,0.0,0.3005982698755467,0.2599431781751025,2.907416534702042,-0.10521099449724791,-0.7363974052817139
62,3.206060606060606,0.2,0.0,0.0,2.845858791924988,-0.422247924351394,3.328876488860384,0.16022704821799638,0.11961144146786662
63,3.254545454545455,0.2,0.0,0.0,9.98274729667759,0.3681256687067138,0.5506344009929447,0.782607375700815,-0.755163069483036
64,3.303030303030303,0.2,0.0,0.0,3.0539720245459963,0.4935448852556892,0.41588471061236687,-0.8618663745587356,-0.3711083398557742
65,3.3515151515151516,0.2,0.0,0.0,3.8477665201087516,0.8631613075553977,2.419140241700296,0.6846275285585322,0.16239382600354602
66,3.4000000000000004,0.2,0.0,0.0,8.770979841748527,-0.7630062112052461,4.885897549784557,0.44361590501768,0.8016746404913548
67,3.4484848484848487,0.2,0.0,0.0,4.340219837654694,0.9736383350088074,0.5277038096058839,-0.19062412644818738,0.5420931205479553
68,3.496969696969697,0.2,0.0,0.0,2.218747737027805,-0.5599203625908713,3.204116387686917,0.3227136318046453,-0.05391466783935561
69,3.5454545454545454,0.2,0.0,0.0,6.083753453224144,-0.8439321448714608,4.261197551298091,0.12644131634889244,-0.17797406967222984
70,3.593939393939394,0.2,0.0,0.0,7.986465730900897,0.660124521996764,0.8839088089383802,0.7828825820847012,0.36407654887258944
71,3.6424242424242426,0.2,0.0,0.0,6.608902748398144,-0.6383431912269715,1.9106244954937819,-0.19477051020239688,-0.07283625429197405
72,3.690909090909091,0.2,0.0,0.0,6.0932907576436754,-0.2640192982654571,2.990452512247101,0.4784447832512233,-0.7539233769350513
73,3.7393939393939397,0.2,0.0,0.0,7.917094978330841,0.1028542986672889,2.487690703103402,-0.014530481325538358,-0.33424142869948403
74,3.787878787878788,0.2,0.0,0.0,5.943116197683443,0.27189919171539056,4.303839819643336,-0.2759678268484659,-0.6766249411870942
75,3.8363636363636364,0.2,0.0,0.0,5.910710553348815,-0.3718231800026568,3.6022250154592266,-0.8336238083598011,0.055227246120142404
76,3.884848484848485,0.2,0.0,0.0,8.61183700491655,-0.8360960895211293,3.4934238052063145,0.11022451388211629,-0.7233208747013594
77,3.9333333333333336,0.2,0.0,0.0,1.6972633835348288,-0.17614349308213417,2.854473504119569,0.3079639613742149,0.8251332049632674
78,3.981818181818182,0.2,0.0,0.0,4.928820180984054,-0.4654965486522762,3.4014734693838533,-0.36161050072912027,-0.37532639091701536
79,4.03030303030303,0.2,0.0,0.0,6.870775248968508,0.21299025574654795,1.9963325811548858,0.25029960285874386,0.7419719993578027
80,4.078787878787879,0.2,0.0,0.0,2.3281278468683264,-0.955364509214046,3.2336792268735817,0.5336456682562725,-0.4258960909852343
81,4.127272727272727,0.2,0.0,0.0,4.8727258123764745,-0.04244517990247387,2.9976908405801708,-0.5531907238830893,0.9672873153695907
82,4.175757575757576,0.2,0.0,0.0,5.111943977659396,-0.1658293308226334,3.3632424811712123,0.6517115685025145,-0.45932974769824253
83,4.224242424242425,0.2,0.0,0.0,8.908580589710756,0.34173051522388187,3.5927873378977893,-0.9332838298176171,-0.1543692147335558
84,4.2727272727272725,0.2,0.0,0.0,7.620189556602026,0.1519389386052885,0.8891225019696465,0.279740798101233,-0.041795633136019195
85,4.321212121212121,0.2,0.0,0.0,3.4419986155908155,-0.845889776427113,3.5793392680590985,0.467492888952749,-0.4558924513608996
86,4.36969696969697,0.2,0.0,0.0,8.661632493731208,-0.09388773923558458,4.404942599466292,0.08394522004520422,-0.026274276027435928
87,4.418181818181818,0.2,0.0,0.0,1.024163554870074,0.18232428564425818,0.6943374180685427,0.06077981141896949,-0.04260417088786239
88,4.466666666666667,0.2,0.0,0.0,9.540744775945896,0.1724182201778499,2.62104931355443,-0.06700271467223506,0.9583965031230581
89,4.515151515151516,0.2,0.0,0.0,6.283355227541911,-0.5056902098489906,1.3502994044578134,-0.41239983899498855,0.45144718691166785
90,4.5636363636363635,0.2,0.0,0.0,0.47483108137113117,0.41436186463125546,1.3750359464923692,-0.7373070045093202,0.007473996869626021
91,4.612121212121212,0.2,0.0,0.0,2.822794960968124,0.44325889218798165,3.6387256742154,0.27470394448988267,0.47549009535938236
92,4.660606060606061,0.2,0.0,0.0,8.024352933946167,-0.38691920689396,2.6400385056221114,-0.6609618935177918,-0.7740401727366605
93,4.709090909090909,0.2,0.0,0.0,9.194872992251959,-0.8096219485604048,4.9637487995844145,0.6003931914958816,0.8622260085660305
94,4.757575757575758,0.2,0.0,0.0,9.175122102814216,0.6000199820935952,3.65250527281539,-0.4555360023532675,-0.5517015994736403
95,4.806060606060607,0.2,0.0,0.0,5.758465177800701,0.35267771353466215,1.8104298896225135,0.5181481322232147,0.22047003887979555
96,4.8545454545454545,0.2,0.0,0.0,1.9378076319152053,0.16718825293926787,4.805127546077606,0.7057255209812472,0.6822868251271479
97,4.903030303030303,0.2,0.0,0.0,8.703870687509268,0.8441588280061758,0.6458110021032704,0.9391735350941834,-0.4875766323783399
98,4.951515151515152,0.2,0.0,0.0,2.373415323395738,-0.24426508485053833,2.448555191459624,0.24170032695391663,0.6919488170906338
99,5.0,0.2,0.0,0.0,0.22298157621470605,0.23641864267124202,2.8637806515839017,0.25940202233290033,-0.2565219445942525
